node_u,node_v
206509,135320
243839,310276
276458,312487
206677,210473
117520,3461
284180,130954
131796,97382
81803,56053
217258,88324
183157,217644
220032,114423
257279,285047
7601,156710
161079,275474
107303,126583
17309,82478
89653,221485
107235,81475
39235,136253
24890,38284
302290,21400
58436,260367
108727,5811
88269,312314
241320,61177
180209,283771
148188,6050
254015,200386
123483,254797
187257,114596
210278,141875
224792,65522
210843,273268
83236,240897
275104,252160
203998,181888
16652,7993
148487,113946
79216,191063
303094,258790
167469,15969
204278,91582
30712,158172
244715,102480
280397,295188
172778,220351
33571,122258
89361,43699
152664,245848
179311,236362
302929,31303
107974,28256
262612,232371
196131,69641
64519,180371
296462,175001
307129,156884
2909,192145
19421,28506
29413,218204
141265,14938
193048,40181
295470,255656
13265,298676
204438,167940
217532,36681
193918,259689
15821,208349
303571,54098
15145,27518
92771,267069
263005,304541
304600,108735
177294,264362
72776,304520
131008,24694
56004,215516
59769,53814
157958,84216
127235,513
221824,253825
66826,72836
2651,31045
272096,4353
157187,288258
211549,7273
221479,246533
11147,111753
267650,12118
26261,311623
126041,304507
97019,222556
110012,14321
184607,259256
89090,226382
89123,189718
196171,295047
190533,102445
223164,49749
12448,73035
182900,71512
41335,43813
277279,203438
56961,194026
254792,73624
65264,123310
107267,132199
161102,77851
193612,79459
226088,163789
21817,289545
77434,129947
34018,255622
61127,262933
174634,178360
251101,303271
157493,42444
182500,263312
200261,163718
256117,135551
196698,78551
73455,227517
189065,273264
145388,241298
232101,205169
144224,273426
257515,252404
205679,7786
170988,275950
174027,114287
135025,288303
204719,249013
6755,291518
141296,258392
196084,120304
189658,57608
29084,64540
101378,160727
76718,99641
96199,302103
295891,26226
312080,102189
52353,213421
299270,35061
190675,265850
128228,18253
177563,299828
262658,106611
253185,215060
87306,282560
9751,55097
63224,285108
143698,111443
299302,311649
135359,188011
205996,90044
44349,125358
92108,251978
37680,41418
151000,134631
91905,267869
79738,110914
85240,85734
77283,161113
25532,88660
21722,11538
7340,278292
180458,95478
306441,234565
248518,190836
129884,172276
16103,1445
132769,30847
128296,310754
68063,243930
64410,109436
119168,193244
130509,811
149358,71733
70583,83228
200617,94402
81501,145528
125997,289758
207577,63852
252015,139761
217363,182003
197684,304244
146976,85453
263376,107480
195364,93205
70551,308273
201668,167428
185964,35626
179491,206081
193372,142730
7123,140497
122681,241774
295506,264690
45685,273659
160587,95582
275381,240207
157675,203244
312587,242230
12033,83277
130689,230265
137128,226731
175883,45024
46585,273833
69157,311024
42884,234147
42561,285259
141153,166201
80356,56378
182065,290733
165256,300298
145190,19432
20538,162392
165704,108474
11555,101764
13651,159267
75371,109325
305929,198805
286864,35815
258888,156999
1989,116241
8975,66523
254526,177228
103237,298525
157654,219870
206170,58182
113229,45280
36753,182404
116121,158190
97791,225263
264341,167045
172093,163283
147351,118345
194769,207114
2471,166906
15810,23903
60573,293213
35122,101081
131372,206943
116976,78939
215098,125197
112691,31594
13853,198563
268272,284325
302810,683
150666,199266
116496,274350
33473,288730
144677,310970
288084,197134
236316,113592
290299,274117
52288,171588
206231,270151
199077,216233
298199,203813
84312,277320
9750,248785
149554,134364
236161,234082
268741,302394
289308,155071
39216,201199
91004,3660
260826,11921
263190,221691
93323,305225
300128,258762
234120,248830
302188,265044
1059,161159
63585,226618
13866,275081
100333,235128
175238,272914
214710,76199
273443,162213
200387,97843
110947,2669
39661,295143
195274,264934
19991,216099
2005,107310
166260,226407
298454,49945
240442,165664
28762,37468
281009,113820
57279,92977
180581,85423
226723,81685
12056,90060
292339,52153
32445,154256
139446,198700
125094,206874
252951,171186
137130,146920
11189,33377
311770,272343
206553,218246
169677,132294
177923,2801
249964,98824
104522,225990
158929,46400
82192,183430
155754,175265
77619,279722
203848,191895
291181,247309
82097,221608
178963,97158
117900,53313
167330,236791
156819,47822
62836,198052
110685,180409
224049,153874
119927,197909
115280,173552
149282,248722
205942,156005
108220,110192
195548,295929
303010,65688
302617,98843
184608,284475
214311,50136
113636,271847
148454,122327
177361,206488
275249,183940
296959,250324
228930,30048
184865,217573
7166,204973
70243,309817
229157,21343
199296,164470
169171,141913
232395,81034
244192,50308
198922,30385
258786,189063
89285,305396
12132,249704
174753,210851
218083,245150
213303,150021
221865,192958
73693,216731
37481,35176
166890,263311
116748,122524
222527,264866
47091,118612
293575,293389
70637,160448
4377,302141
48890,299422
176479,13277
309176,19295
136440,88058
166275,197473
293349,37063
6022,176717
171789,196031
262716,157747
195978,68580
40381,103385
237283,160141
103041,190512
129700,273979
128031,224806
67934,310109
283053,88768
36922,277591
304550,140318
196615,272464
311095,88435
139963,59835
120453,113691
152403,133193
253159,309486
208613,255702
46659,125969
68570,155670
254443,51392
27133,210644
39463,188704
130225,282433
33456,25711
182290,55001
194068,104349
287604,227305
106251,155261
291278,251633
258568,213972
241928,251424
257308,284372
230043,43134
113042,46700
154150,79985
289828,165127
74094,282570
248538,241183
215197,110890
38937,234380
68304,196510
261260,283509
118178,249144
131560,113581
299954,27082
181498,21443
142403,14137
161871,234098
200043,140555
237092,63899
157206,112991
188400,89031
266593,120685
82441,118060
291130,278627
194796,148423
100330,240617
256727,59404
231742,203179
21535,274896
173858,269315
36150,284054
170739,201089
189252,75783
305245,32491
286075,221143
276905,152664
7759,273191
85627,153033
180319,5086
207359,129764
265315,135437
87098,31944
15052,233929
51199,137097
192021,242026
152253,269333
129477,144022
102569,113073
206519,17197
194979,285352
219777,53633
139474,58150
188581,227247
173692,135577
124756,287176
73511,39539
254782,22757
286648,241148
287611,64446
149987,3721
180897,23232
93142,286960
177576,225304
124661,275446
140114,122590
291442,52112
84396,100856
147911,108873
144572,180944
279758,272604
44153,45461
73454,217386
84949,197833
70954,248014
58727,93086
190280,229304
168975,215692
172946,54310
254667,276033
49167,74376
260673,193608
96977,256593
104379,227344
8939,45220
208811,38617
68832,17926
92840,289540
205354,26757
180753,28165
214739,239347
144073,76388
61215,96055
278007,110141
20990,51483
14731,84038
134911,307965
151531,88214
131674,308160
185289,152829
239330,277111
167441,69255
92249,223807
28768,10220
282621,173007
283639,216737
46917,236715
120285,6128
227726,215822
137494,82565
89838,148883
229901,114417
234801,85182
59519,69135
219599,121015
303292,240970
209659,155825
138846,23123
216789,34473
209898,157621
47220,243568
201113,31566
142610,54936
236324,198706
67719,124433
174791,294088
242829,309598
55550,202107
7545,303261
195820,258370
89105,110064
45096,281822
235646,232603
177494,143880
29709,124137
226434,70491
178545,232814
17648,115248
155325,138910
245633,20091
11940,290898
10773,241661
112562,230875
49707,199519
72455,938
17769,78684
7511,125981
78222,36433
268031,177702
175895,100221
276674,119219
137221,271601
241672,165767
17162,55408
133454,19385
87687,9358
116022,183120
308664,230126
105759,70633
119698,220289
68883,58184
177239,151072
83891,265309
111624,148657
240620,304269
115073,269659
54161,219483
173482,248331
34613,201530
261946,104897
28650,254792
110095,46736
163552,306653
41247,167068
247385,230348
267866,156529
117461,172652
167977,169099
5486,34150
26042,197860
59342,113103
180169,203724
152128,186261
39861,176687
303798,266956
199864,199794
220916,92642
166567,145881
191991,293610
46564,250182
101811,243899
128864,80153
151331,152518
307670,183898
259754,201751
278746,209406
293490,104610
96305,162172
279149,229048
119198,100618
309753,116202
126442,146447
1095,51711
184872,179914
37565,161870
99656,199794
279914,99359
54232,216542
82861,221444
294405,13744
152905,22913
260098,159925
295683,3700
211535,51968
62887,261112
70358,279699
44044,308981
187940,300115
50044,94108
193858,53796
165927,288213
269595,137994
144757,2394
219421,242412
157402,113672
215268,37662
169526,127525
101910,252988
240254,255852
99627,304079
71054,110001
55908,224214
146870,167050
142219,92804
230008,291790
254974,309073
305130,304305
118720,85849
17098,17655
270499,222445
252895,240491
114935,122261
129271,116578
169222,257555
15462,18228
104308,116840
76367,152579
247498,114089
127993,22697
187279,46049
284411,227455
19805,169394
244228,283236
85972,207557
28902,93798
213584,227307
251879,241295
35679,29058
225571,173662
219622,192743
12223,76896
126727,21044
228981,12924
280169,10598
126581,191741
127520,289591
88080,16485
242799,310683
149204,46982
166336,215098
773,297656
133715,295553
161304,268162
19664,46344
217041,94895
285906,217662
280659,24607
140070,156774
14795,288220
285076,120998
220912,28565
269152,92896
297137,48576
80696,198407
48376,145135
107453,159166
236470,123725
285829,307770
288921,3947
302116,12046
235693,58435
116154,265947
194619,44962
179675,191460
7413,258568
61025,252511
162596,286217
75825,121045
268889,307986
1733,296200
270127,172706
12940,285798
267590,179112
56913,307757
3314,247871
272717,9001
297742,40603
307529,44673
243885,24190
190189,71812
34218,158875
207024,221139
142098,24510
231373,128992
240602,242025
112539,258944
203503,23784
166145,185520
180231,95037
283601,120922
272308,8140
68596,167635
80243,146133
80630,80331
99405,266646
149265,97072
170456,247839
122332,251014
278818,286326
38662,254365
25044,199201
247829,156312
305073,126821
310455,292951
219141,280491
279144,19822
105742,158928
227119,223400
143033,116232
201489,234644
210716,152491
46234,142027
201445,309786
225225,141575
12463,219170
101156,44492
39327,121437
25534,56449
202998,186601
167973,159953
111851,27773
218121,157379
27488,71622
66810,266283
199085,292406
248889,287960
101071,34546
8013,111954
152439,14846
259832,309321
187843,16043
288943,274448
215926,40299
118527,164972
291736,46184
35256,229081
192362,125562
186419,149700
30666,159637
139190,3331
67056,143895
309262,124705
157281,143007
130826,239967
144586,86762
73994,34120
85183,304476
101642,270803
58179,207850
249831,147498
126594,277564
30602,85047
115805,207993
81397,56852
39921,82885
134155,281887
109152,311276
239022,286121
33476,174212
241957,262165
238911,192689
222250,214040
86637,254821
136700,179144
42678,130070
108545,239582
86176,237999
41242,104895
12164,297246
97310,232901
19736,282888
9875,308966
87266,164580
264887,98124
214612,94698
244257,6629
208548,208400
242367,148509
247078,166941
32111,18063
13403,247054
230148,285157
82690,114635
271434,104434
211717,249306
300066,236484
91656,294795
28661,108303
165470,175325
173183,182993
40818,97128
88683,204471
12895,92741
84722,250639
306244,299119
82357,12826
105937,201600
228554,246218
282323,242009
73122,248429
191989,230933
21893,106203
8647,279043
10430,132229
37051,103793
16625,150278
179528,91574
286248,43762
145435,255866
194076,136258
119843,12928
311598,103589
39527,182293
15547,234985
4903,65479
129946,56114
216536,215343
119944,159549
202268,122484
35599,114956
21773,244130
104128,198417
116420,202828
89043,282600
15647,170807
136163,169445
104830,70903
54046,198640
148546,215951
87735,67267
215615,138070
297902,222176
241585,199891
183562,187327
311064,9019
103738,133661
14210,179401
36277,110286
1633,69043
239627,253296
100981,28106
216281,153244
122205,134874
294622,57020
55426,288769
221267,292152
13356,122429
16465,226751
303363,268632
312756,145681
144185,307807
157195,291615
146500,103750
229567,101634
19846,264464
240756,307686
15160,279896
74461,4358
155779,106771
124488,139728
234473,190847
95746,37276
183364,200731
39388,199606
224538,260378
135877,296082
185033,115757
213528,163541
129809,300987
262328,174959
266755,189429
174927,208363
274115,7488
101162,192418
281066,287181
176488,106567
146705,197932
213218,208155
151865,160398
307596,155765
212633,127490
216809,38302
13623,96387
95805,117686
152854,181699
191026,107911
88285,277604
126860,223069
294804,129141
156605,302310
46100,245708
297525,283400
194645,191015
194946,60735
171474,245979
85851,183386
38418,273606
74315,193718
102905,109031
287593,301822
105325,146620
261034,220159
241284,176139
147922,289585
71376,192623
43222,62006
128386,218920
111450,98489
171109,8640
111021,190891
138822,229483
212624,287779
215931,241332
108376,307501
174610,226149
204550,205561
295758,292905
259262,148850
169939,175278
158666,106750
8766,150169
100437,13549
221417,167809
226347,273447
219630,1589
248655,293166
91960,5543
273643,261130
147339,50469
80711,216980
300446,139106
276249,129515
282024,179057
309500,54551
285002,41992
174828,144432
220916,174014
219775,300271
225435,147369
26039,24560
255475,466
227128,262714
161250,280123
34231,126730
199123,76123
184743,194318
139784,231850
13666,118402
117237,138072
306781,86875
87864,129708
163582,5581
70267,202697
151566,246174
225397,50646
259524,236512
309527,201841
223185,275816
207551,46379
147481,250426
156843,223815
160432,204294
201232,242315
53783,174532
29424,46573
261326,51755
24837,101034
43219,93571
31260,182034
126389,166208
34297,177170
88225,219776
113476,60411
30539,130618
53154,121449
281394,150425
189884,209450
134096,62040
130585,38586
238306,248439
218818,204138
106026,230152
44545,299526
199154,305353
195289,192961
50310,181801
259321,244639
228639,301895
3814,168607
261720,197580
155062,284369
268728,126056
25589,197682
278381,235017
310699,128407
187269,246133
303737,19618
175347,27892
28271,233537
126549,151942
98560,133843
209940,84277
17111,299581
64953,36869
184078,183038
231461,105159
285521,222616
227438,163486
178728,262568
33815,84457
188327,875
263424,274168
295188,35724
169244,305603
32725,268240
179068,135299
